11	3	4.176455	2.508299	44.452859	55.078872	0.585320	0.723335	0.477379	0.588396	0.754565	8.000000	0.017821	0.626150	9.000000	0.069352	1.253752	9.000000	0.042128	0.070069	10.000000	0.011498	0.930218	8.000000	0.141880	0.419946	10.000000	0.010519	1.074174	10.000000	0.094802	1.208989	8.000000	0.075755	0.631354	7.000000	0.012605	0.234053	9.000000	0.012364	0.308852	7.000000	0.016437	0.517026	9.000000	0.031235
12	4	55.827298	27.937637	88.617206	76.141802	0.148825	0.306078	0.708174	0.178570	0.945224	7.000000	0.016118	0.300028	10.000000	0.035784	1.105991	7.000000	0.013171	0.717486	9.000000	0.013801	1.271524	7.000000	0.028012	0.251482	10.000000	0.155290	0.558049	10.000000	0.078184	0.516822	6.000000	0.013215	0.360925	9.000000	0.011459	0.711588	6.000000	0.026930	1.292420	7.000000	0.011933	0.790035	7.000000	0.018773
13	2	52.889772	93.098789	21.061675	32.996926	0.164959	0.522732	0.431390	0.837343	0.163314	7.000000	0.012501	0.904415	8.000000	0.022301	0.720656	9.000000	0.010946	0.293287	8.000000	0.021519	0.641334	9.000000	0.016695	0.945300	7.000000	0.012191	0.829687	6.000000	0.047915	0.166195	10.000000	0.021760	1.211758	10.000000	0.011168	1.372589	8.000000	0.010610	0.874577	6.000000	0.011369	1.259329	6.000000	0.096524
14	4	27.690890	77.636477	68.356108	23.829427	0.121577	0.623775	0.507285	0.268217	0.310445	10.000000	0.033703	0.514426	9.000000	0.019001	0.622273	9.000000	0.013797	0.960824	10.000000	0.021454	0.652706	7.000000	0.013816	0.087235	10.000000	0.010584	0.843954	10.000000	0.024448	0.647754	8.000000	0.025581	1.107115	6.000000	0.030625	0.040005	6.000000	0.031784	0.231963	10.000000	0.011476	1.299252	10.000000	0.023223
15	3	57.754462	62.537282	45.858512	6.183974	0.678529	0.712036	0.623046	0.791290	1.014417	7.000000	0.016371	0.815611	10.000000	0.016840	0.239281	7.000000	0.034418	1.017342	7.000000	0.057568	0.264797	9.000000	0.024881	0.806060	8.000000	0.010272	0.660092	9.000000	0.026595	0.968300	9.000000	0.013841	1.239698	8.000000	0.015011	0.108350	10.000000	0.012381	0.380943	10.000000	0.035044	1.010619	9.000000	0.010796
16	1	1.392180	67.342965	9.657058	86.469367	0.788140	0.641835	0.569685	0.351371	0.471439	6.000000	0.018754	0.145278	6.000000	0.016204	0.280743	9.000000	0.019776	0.227318	8.000000	0.026000	0.776925	6.000000	0.029632	1.068202	8.000000	0.091544	1.318009	10.000000	0.010216	1.274242	10.000000	0.015670	0.704578	7.000000	0.015154	0.104722	9.000000	0.012190	1.283498	9.000000	0.080826	0.574386	8.000000	0.064398
17	2	3.175133	4.957004	94.557022	52.409276	0.173857	0.196856	0.246810	0.161695	0.604808	10.000000	0.020789	0.583247	9.000000	0.045547	1.017045	10.000000	0.018251	1.059998	10.000000	0.036319	1.175358	6.000000	0.015376	0.174247	8.000000	0.011764	1.205574	10.000000	0.023231	1.090428	6.000000	0.016179	1.175489	6.000000	0.014266	0.255602	8.000000	0.016073	0.422014	8.000000	0.053763	0.669111	9.000000	0.039844
18	2	88.345919	78.849104	29.832201	11.354820	0.745625	0.981647	0.342687	0.511582	0.256747	7.000000	0.021948	0.732761	7.000000	0.020985	1.145567	7.000000	0.010362	1.226099	7.000000	0.014126	0.755920	8.000000	0.019237	1.108474	7.000000	0.024631	0.602546	7.000000	0.022193	0.969655	9.000000	0.012507	0.157871	6.000000	0.010015	1.124401	10.000000	0.136734	1.261135	10.000000	0.020631	0.670664	7.000000	0.218994
19	2	84.645605	91.998513	67.339952	12.257013	0.681062	0.496641	0.556742	0.680755	0.451468	8.000000	0.038470	0.118938	9.000000	0.019608	0.786555	6.000000	0.014714	0.749428	7.000000	0.013254	0.147825	6.000000	0.060557	0.956281	8.000000	0.019660	0.509950	10.000000	0.117809	0.526568	9.000000	0.016979	0.926711	10.000000	0.014990	0.195999	10.000000	0.010136	0.564385	8.000000	0.039021	0.972223	7.000000	0.026582
20	2	43.858993	27.592068	59.558011	44.547869	0.357144	0.580498	0.945143	0.475561	1.259558	8.000000	0.951012	0.537575	6.000000	0.018874	1.090690	8.000000	0.015855	1.098750	8.000000	0.012698	0.463774	6.000000	0.120010	1.029584	10.000000	0.010832	0.712993	10.000000	0.013721	0.458697	9.000000	0.017376	0.100025	6.000000	0.015974	0.981015	10.000000	0.199602	0.916385	10.000000	0.018974	1.084739	6.000000	0.010819
21	5	66.092017	28.033807	77.133335	46.614355	0.605278	0.366073	0.155138	0.607701	0.639624	7.000000	0.020297	0.336794	6.000000	0.016537	0.268900	9.000000	0.038149	1.342697	7.000000	0.014126	1.156800	9.000000	0.010300	0.987633	9.000000	0.035444	0.349330	9.000000	0.013444	0.729130	7.000000	0.037350	0.094063	8.000000	0.038882	0.253521	9.000000	0.012412	0.254792	6.000000	0.030174	0.718509	6.000000	0.066269
22	4	34.147389	82.783031	80.017031	63.238396	0.251057	0.783773	0.762122	0.208065	0.492928	10.000000	0.049423	1.126171	9.000000	0.020371	0.539852	9.000000	0.011808	0.938824	10.000000	0.017805	1.002831	8.000000	0.020858	0.022665	7.000000	0.010009	0.676372	9.000000	0.052295	0.640613	10.000000	0.043560	0.888684	7.000000	0.015943	1.192384	7.000000	0.010428	1.207991	6.000000	0.034215	0.755175	9.000000	0.023400
23	2	53.461642	31.985439	6.706145	47.764103	0.638798	0.170577	0.971194	0.822605	0.676757	10.000000	0.020337	0.168960	6.000000	0.015575	0.749876	9.000000	0.011866	1.242741	7.000000	0.106177	1.112751	10.000000	0.010088	0.238343	9.000000	0.255886	0.790523	6.000000	0.017971	0.013406	7.000000	0.034428	0.485345	6.000000	0.031729	1.178002	10.000000	0.050502	0.640885	7.000000	0.029828	1.293064	7.000000	0.011843
24	2	40.524102	89.349166	22.363552	97.143312	0.863606	0.521880	0.190578	0.456232	1.075689	7.000000	0.023929	0.810342	8.000000	0.021590	0.225714	6.000000	0.011557	1.361603	10.000000	0.124201	0.332264	10.000000	0.014755	0.524437	9.000000	0.509875	0.761083	6.000000	0.013398	0.163271	10.000000	0.059294	0.874600	7.000000	0.010618	0.146733	6.000000	0.025094	0.101926	6.000000	0.022045	0.309257	7.000000	0.013486
25	2	58.203685	3.322076	82.457147	6.642653	0.841202	0.471319	0.781445	0.533009	0.104200	8.000000	0.010821	0.569459	6.000000	0.081212	1.112880	9.000000	0.059271	1.357160	8.000000	0.027644	1.207285	7.000000	0.015845	0.200107	8.000000	0.010410	0.195826	9.000000	0.015388	0.769157	10.000000	0.093711	0.447979	10.000000	0.016484	0.527869	6.000000	0.016030	0.064490	9.000000	0.011423	0.190780	10.000000	0.017668
26	2	96.407578	79.719436	12.793008	68.467848	0.804902	0.591403	0.293697	0.877285	0.315645	7.000000	0.081786	1.079309	9.000000	0.010613	1.056708	6.000000	0.107516	1.147455	9.000000	0.034632	0.373600	10.000000	0.040431	0.404205	8.000000	0.017642	0.170098	9.000000	0.010117	1.230662	9.000000	0.010908	0.079156	6.000000	0.041645	0.123412	7.000000	0.015192	0.620255	10.000000	0.012032	1.156072	8.000000	0.010630
27	1	8.364899	29.586047	35.578417	32.177835	0.927692	0.269693	0.250387	0.348819	1.232811	10.000000	0.022811	1.065339	8.000000	0.021994	1.226138	10.000000	0.044561	0.739245	8.000000	0.054051	0.474130	7.000000	0.010744	0.262850	9.000000	0.010968	0.647307	9.000000	0.017164	0.420493	9.000000	0.358908	1.252104	9.000000	0.016596	0.598873	6.000000	0.012335	0.092912	10.000000	0.086680	0.656023	6.000000	0.049079
28	3	10.223945	45.663090	68.907039	49.214906	0.221842	0.211149	0.499877	0.416472	1.210816	6.000000	0.026699	0.167047	6.000000	0.010039	0.538946	10.000000	0.039906	0.847901	10.000000	0.011359	0.838467	6.000000	0.052758	0.625169	7.000000	0.027723	0.834700	6.000000	0.010710	0.704362	8.000000	0.030282	0.910024	6.000000	0.049711	1.257335	6.000000	0.033634	0.443463	9.000000	0.025675	0.566207	9.000000	0.019057
29	2	14.576614	8.267369	81.004757	90.619840	0.495074	0.328330	0.155014	0.965510	0.509739	9.000000	0.011457	0.563937	9.000000	0.019281	0.724281	9.000000	0.027928	1.041577	8.000000	0.013726	0.613330	10.000000	0.021732	0.558154	8.000000	0.030792	0.866036	8.000000	0.010368	0.946524	10.000000	0.019618	0.138229	9.000000	0.017003	0.188706	9.000000	0.063360	0.346949	9.000000	0.145505	0.322652	10.000000	0.032371
30	2	3.068776	61.199396	67.287664	56.082000	0.716261	0.553239	0.748301	0.677171	0.379777	9.000000	0.020035	1.148273	7.000000	0.019518	1.224366	8.000000	0.010082	1.017823	8.000000	0.010581	0.973929	7.000000	0.013885	1.062854	6.000000	0.011285	0.283931	10.000000	0.013103	0.111769	8.000000	0.010167	0.130913	8.000000	0.018037	0.016360	7.000000	0.014002	1.277333	10.000000	0.044200	0.336114	9.000000	0.022158
31	2	80.262457	22.021193	46.445709	24.164743	0.613252	0.684501	0.413682	0.366380	1.107133	8.000000	0.010665	0.265241	6.000000	0.012896	0.134680	9.000000	0.011108	0.841877	7.000000	0.011949	0.796250	6.000000	0.030944	0.879795	6.000000	0.014891	1.131212	6.000000	0.753682	0.794787	7.000000	0.026766	0.068175	7.000000	0.011680	0.683557	8.000000	0.013565	0.644259	10.000000	0.011519	0.062972	9.000000	0.011853
32	2	5.490126	84.210287	57.639127	33.319348	0.455392	0.808858	0.460856	0.173813	1.279345	10.000000	0.013553	0.358079	9.000000	0.027705	0.391131	6.000000	0.012765	0.238894	6.000000	0.011516	0.539449	9.000000	0.012448	0.019518	9.000000	0.038134	0.111230	8.000000	0.019116	0.711893	7.000000	0.010241	0.107109	7.000000	0.019764	0.352585	6.000000	0.011223	0.092949	8.000000	0.010965	0.622826	9.000000	0.022130
33	4	44.451139	55.721336	45.108926	39.038383	0.852113	0.439927	0.663936	0.160583	0.599161	8.000000	0.013463	0.049546	6.000000	0.167631	0.506727	7.000000	0.013277	0.691098	9.000000	0.013215	0.544058	9.000000	0.033916	0.668466	8.000000	0.020544	0.771785	6.000000	0.017084	0.403904	10.000000	0.025076	0.172312	9.000000	0.017301	0.933944	6.000000	0.011176	0.718752	10.000000	0.014853	0.252699	9.000000	0.014821
34	2	40.383376	77.001987	90.705252	91.668330	0.541292	0.773604	0.439122	0.115221	0.644860	9.000000	0.012387	0.502657	8.000000	0.027183	1.073994	6.000000	0.011002	0.109408	8.000000	0.046797	0.900332	9.000000	0.021389	1.028128	6.000000	0.011181	0.980757	7.000000	0.024167	1.006904	7.000000	0.020045	0.786924	8.000000	0.033498	1.248114	10.000000	0.134995	0.160976	6.000000	0.029843	0.371844	10.000000	0.014550
35	3	37.780358	1.546796	97.525381	29.787127	0.405434	0.223835	0.507246	0.213599	0.021170	8.000000	0.033368	0.181159	9.000000	0.027330	1.186933	9.000000	0.084614	0.256150	9.000000	0.031869	1.315278	10.000000	0.013747	0.114440	9.000000	0.014018	0.512577	8.000000	0.016461	0.555275	8.000000	0.026573	0.733475	7.000000	0.035853	0.214807	8.000000	0.011055	0.540041	7.000000	0.049652	0.668011	8.000000	0.251722
36	2	90.681627	31.147935	18.686525	37.038117	0.204915	0.299381	0.416853	0.634744	0.562256	7.000000	0.010998	0.601969	6.000000	0.071847	0.173024	8.000000	0.470346	0.387441	6.000000	0.082529	0.556807	10.000000	0.024596	0.751442	10.000000	0.099323	0.271318	7.000000	0.199959	0.998849	6.000000	0.015359	0.107943	9.000000	0.063850	0.370271	10.000000	0.010386	1.203775	10.000000	0.015983	0.799777	8.000000	0.017141
37	13	19.629690	45.253279	77.246712	94.404771	0.990645	0.677639	0.750426	0.650835	1.240019	9.000000	0.012423	0.630526	9.000000	0.015750	0.344767	9.000000	0.039180	0.889182	8.000000	0.016907	0.120367	7.000000	0.039714	0.868284	7.000000	0.023528	0.476690	6.000000	0.011283	1.180967	8.000000	0.013311	0.173251	7.000000	0.010003	0.476885	7.000000	0.012065	0.258112	6.000000	0.019177	0.242255	10.000000	0.011961
38	3	96.767409	1.648193	76.715278	45.100270	0.713704	0.585566	0.327688	0.260044	0.444733	8.000000	0.014959	0.110152	8.000000	0.011679	1.215734	6.000000	0.010402	0.690389	7.000000	0.014083	0.473873	9.000000	0.013450	1.274997	7.000000	0.019475	0.487434	10.000000	0.016535	0.480429	9.000000	0.030663	0.711346	6.000000	0.020879	1.289134	9.000000	0.030275	0.222004	8.000000	0.013905	0.235179	7.000000	0.016158
39	3	83.585838	8.072922	72.315878	97.019906	0.344038	0.313506	0.351982	0.554962	0.430879	9.000000	0.038168	0.202735	8.000000	0.021601	0.479795	6.000000	0.060356	1.161537	6.000000	0.015517	0.587169	6.000000	0.018194	0.867118	10.000000	0.073586	1.233321	10.000000	0.195192	0.468564	9.000000	0.049606	0.645044	7.000000	0.017252	0.443030	8.000000	0.010034	0.502747	10.000000	0.013235	0.972714	9.000000	0.052758
40	2	68.827968	34.165354	94.223075	1.284970	0.765184	0.219282	0.539988	0.653673	0.969056	7.000000	0.010869	0.132124	9.000000	0.038283	0.835547	6.000000	0.014438	0.102933	10.000000	0.013311	0.738005	8.000000	0.013138	0.437713	8.000000	0.016218	1.354062	9.000000	0.017616	0.641613	10.000000	0.016167	0.164310	6.000000	0.014927	0.440044	7.000000	0.032271	0.965006	6.000000	0.022067	0.946123	9.000000	0.026783
41	3	79.591416	14.830632	5.428583	43.621646	0.295297	0.343358	0.202987	0.519252	0.360545	7.000000	0.011344	0.795421	6.000000	0.010587	0.258156	6.000000	0.050297	0.263023	10.000000	0.033812	0.771157	6.000000	0.014605	0.806648	8.000000	0.038549	0.521141	8.000000	0.038377	0.251611	9.000000	0.012118	0.850804	9.000000	0.010030	0.990015	6.000000	0.027722	0.755690	10.000000	0.015502	1.249869	9.000000	0.017749
42	3	50.233092	97.307363	78.831303	36.171261	0.382625	0.445024	0.357155	0.958530	0.276615	10.000000	0.010490	1.122743	10.000000	0.028270	1.053512	7.000000	0.021277	0.129369	10.000000	0.026557	0.762868	7.000000	0.020219	0.667206	6.000000	0.019173	1.385572	8.000000	0.039761	0.666316	7.000000	0.073410	0.356068	9.000000	0.015146	1.155532	8.000000	0.013553	0.945635	9.000000	0.156077	1.126857	10.000000	0.030371
43	3	56.279721	71.310029	71.656524	82.949061	0.279715	0.830233	0.202178	0.254612	1.129586	8.000000	0.014469	1.332478	10.000000	0.050255	0.564095	10.000000	0.059024	0.855002	8.000000	0.022165	1.216018	6.000000	0.015794	0.158350	7.000000	0.274703	0.653744	10.000000	0.038034	0.334025	7.000000	0.010650	0.915242	6.000000	0.027928	0.251179	10.000000	0.012746	0.523136	9.000000	0.188013	1.224730	9.000000	0.015137
44	2	18.468924	65.696207	86.954237	99.476278	0.989599	0.235766	0.728586	0.828377	0.765073	7.000000	0.031535	0.412400	8.000000	0.012098	0.653195	10.000000	0.012416	0.967241	9.000000	0.010948	0.527450	9.000000	0.024860	0.857382	8.000000	0.026154	0.237060	9.000000	0.679483	0.984937	10.000000	0.017093	1.000549	9.000000	0.042344	0.679636	6.000000	0.018353	0.072077	9.000000	0.038826	1.245944	10.000000	0.013813
45	2	44.604552	45.066195	16.414647	7.925901	0.198180	0.907041	0.536592	0.433196	0.335932	7.000000	0.010713	0.693089	6.000000	0.020410	0.451861	8.000000	0.070092	0.470402	10.000000	0.010915	0.790544	9.000000	0.024498	0.392815	10.000000	0.047414	0.552386	10.000000	0.019476	0.869640	8.000000	0.011527	0.684446	9.000000	0.011091	0.681498	9.000000	0.012309	1.156073	9.000000	0.017445	1.303509	10.000000	0.024717
46	3	92.856843	43.496635	27.761306	52.604313	0.870666	0.473274	0.797067	0.601496	0.671088	6.000000	0.021546	0.220591	7.000000	0.024360	0.734555	7.000000	0.051584	1.262907	10.000000	0.016791	0.331038	9.000000	0.010498	0.993776	6.000000	0.120877	0.117754	9.000000	0.037778	0.240621	6.000000	0.099251	0.432249	8.000000	0.013738	0.896964	9.000000	0.025091	0.795242	6.000000	0.092382	1.239341	7.000000	0.025819
47	3	31.696495	26.579833	17.755095	81.031074	0.186329	0.820783	0.881104	0.570017	0.769445	10.000000	0.015229	1.129191	10.000000	0.018641	0.722377	10.000000	0.031718	1.190964	10.000000	0.041008	0.783793	8.000000	0.014264	0.025837	9.000000	0.042319	1.079782	9.000000	0.156302	0.258817	6.000000	0.021517	0.875554	8.000000	0.022437	0.363775	8.000000	0.035903	0.701693	9.000000	0.027054	0.579094	7.000000	0.046303
48	1	62.017583	12.085338	39.565834	37.640912	0.559360	0.807422	0.682376	0.898881	0.341774	6.000000	0.035120	0.174455	8.000000	0.118085	1.084305	10.000000	0.030221	0.071363	6.000000	0.020403	1.100649	8.000000	0.014426	0.951644	8.000000	0.012522	1.191484	9.000000	0.296204	0.852320	8.000000	0.039448	0.940639	6.000000	0.012244	1.338558	9.000000	0.582030	0.344546	9.000000	0.010753	0.859541	9.000000	0.058227
49	2	59.842474	64.192424	73.218865	3.321270	0.336879	0.211844	0.435822	0.696434	0.268469	8.000000	0.035225	0.073840	7.000000	0.088066	1.161039	9.000000	0.051902	0.911594	10.000000	0.061038	0.239082	6.000000	0.018190	0.700905	8.000000	0.040626	1.091962	8.000000	0.046769	0.676085	10.000000	0.012042	0.880819	8.000000	0.013635	0.579549	10.000000	0.102018	0.016213	6.000000	0.021613	1.140946	6.000000	0.017323
50	4	53.304286	47.931259	12.112574	37.792422	0.275662	0.328282	0.549125	0.323801	0.745063	7.000000	0.032395	0.755266	6.000000	0.010627	0.504465	10.000000	0.024587	1.277168	8.000000	0.019529	0.880495	10.000000	0.018474	0.779118	8.000000	0.012591	0.937497	6.000000	0.012983	0.997684	6.000000	0.034211	0.016935	6.000000	0.051756	0.984273	6.000000	0.103039	0.503536	9.000000	0.030348	0.235652	7.000000	0.021279
51	2	87.015653	99.655653	25.496475	3.118347	0.955441	0.804745	0.593698	0.905070	0.764441	10.000000	0.061250	0.025166	9.000000	0.011793	0.068864	9.000000	0.013247	0.032688	7.000000	0.029672	0.985279	6.000000	0.010329	0.939935	9.000000	0.016736	0.672847	9.000000	0.010810	0.985827	7.000000	0.033061	1.048412	10.000000	0.012082	0.429614	10.000000	0.010811	0.348309	6.000000	0.035313	0.156281	7.000000	0.049085
52	4	58.921085	90.406596	72.968961	80.266818	0.346410	0.470895	0.988903	0.340443	0.508180	8.000000	0.010816	0.275741	7.000000	0.093978	0.312485	10.000000	0.034482	1.318018	6.000000	0.013467	0.425483	10.000000	0.126230	0.477720	6.000000	0.016073	0.896804	8.000000	0.013476	0.404820	7.000000	0.085323	0.054082	6.000000	0.031152	0.052091	6.000000	0.021637	0.093191	6.000000	0.011100	0.050989	9.000000	0.018481
53	5	35.215495	60.292508	94.468343	84.855442	0.516977	0.316548	0.215033	0.204768	0.042583	10.000000	0.019483	0.312676	7.000000	0.011812	0.836691	7.000000	0.058574	0.410596	10.000000	0.016507	1.002789	10.000000	0.019598	0.347833	10.000000	0.010293	0.580240	10.000000	0.017247	1.015804	8.000000	0.011232	0.553821	8.000000	0.028272	0.813914	10.000000	0.011841	0.780572	10.000000	0.011210	0.762536	7.000000	0.015302
54	3	95.359783	50.467863	42.214226	68.020763	0.949600	0.482058	0.474869	0.698273	0.145982	9.000000	0.087070	0.935671	10.000000	0.030298	0.166539	10.000000	0.055980	0.387619	9.000000	0.010648	0.771643	9.000000	0.015834	0.367631	6.000000	0.012948	0.131162	8.000000	0.010751	0.491851	7.000000	0.010244	0.722073	7.000000	0.048725	0.046867	10.000000	0.021076	0.666189	8.000000	0.017618	0.143296	6.000000	0.061461
55	1	8.527539	44.656821	6.461951	14.535937	0.177842	0.261560	0.504132	0.984868	0.223468	8.000000	0.021718	0.063812	7.000000	0.031452	1.120750	9.000000	0.015062	0.564943	7.000000	0.072494	0.370387	8.000000	0.015475	1.111490	8.000000	0.015349	0.231341	10.000000	0.010105	0.303451	7.000000	0.020434	0.848815	10.000000	0.015500	1.083327	6.000000	0.010015	0.307389	7.000000	0.346939	0.795755	8.000000	0.019802
56	3	7.308337	69.468938	85.579370	53.624588	0.753809	0.738195	0.543218	0.339441	0.526415	8.000000	0.037539	0.203833	7.000000	0.046454	0.287216	9.000000	0.121903	0.330275	10.000000	0.036384	0.444728	8.000000	0.016792	0.320280	7.000000	0.011394	1.285274	6.000000	0.014225	0.190607	10.000000	0.060270	0.143194	6.000000	0.015238	1.025414	6.000000	0.094719	0.245696	9.000000	0.071291	1.060849	8.000000	0.012838
57	2	51.069546	86.416203	2.744040	84.690054	0.608896	0.544878	0.570624	0.772196	1.205657	10.000000	0.023560	0.833642	9.000000	0.014715	0.293116	8.000000	0.010462	1.130139	6.000000	0.031299	0.444567	6.000000	0.035162	0.251066	6.000000	0.027582	0.133036	7.000000	0.011006	1.000445	8.000000	0.012233	0.747631	7.000000	0.013422	0.978300	6.000000	0.016434	1.238539	9.000000	0.012370	0.644287	7.000000	0.019437
58	3	8.272440	4.939604	34.334590	15.640742	0.727418	0.957435	0.326965	0.324505	0.216009	10.000000	0.011987	0.523482	10.000000	0.027761	1.249507	10.000000	0.064768	0.224824	6.000000	0.041500	0.089014	6.000000	0.028497	0.318103	6.000000	0.012068	1.164293	10.000000	0.035227	0.355527	8.000000	0.022760	0.172424	7.000000	0.016486	0.183292	7.000000	0.010897	0.323982	9.000000	0.014245	0.362256	7.000000	0.085690
59	2	77.895305	71.496233	26.609085	87.345775	0.999153	0.252674	0.902293	0.401499	0.296060	9.000000	0.018974	0.050968	8.000000	0.022908	1.086084	7.000000	0.029904	0.986666	6.000000	0.036517	1.044980	6.000000	0.023232	1.215452	6.000000	0.011234	0.779891	8.000000	0.011127	0.342447	6.000000	0.015251	0.015460	10.000000	0.071227	1.195561	9.000000	0.090388	0.124072	9.000000	0.024484	0.943232	8.000000	0.036481
60	3	62.949607	66.900141	69.895756	39.653366	0.601507	0.595078	0.921943	0.420396	0.965752	9.000000	0.236833	0.261248	6.000000	0.014102	0.676708	6.000000	0.021559	0.766036	7.000000	0.082744	0.393344	10.000000	0.013211	0.513392	7.000000	0.011597	0.056480	8.000000	0.011324	0.398022	7.000000	0.012051	0.948845	9.000000	0.016304	1.252369	7.000000	0.025877	1.222400	9.000000	0.020544	0.192021	9.000000	0.050176
61	6	58.680834	72.525062	62.554682	64.920014	0.320392	0.400361	0.225993	0.199653	0.516249	7.000000	0.025255	0.914056	7.000000	0.019907	1.134937	10.000000	0.010184	0.271947	8.000000	0.017691	0.577120	6.000000	0.021306	1.140020	6.000000	0.015959	0.471815	9.000000	0.013616	0.839259	6.000000	0.029333	0.732158	7.000000	0.012469	1.273977	6.000000	0.015149	0.857188	8.000000	0.015284	0.366958	10.000000	0.011388
62	3	70.125272	90.582092	59.430270	82.099975	0.720877	0.515329	0.356585	0.312994	1.188714	10.000000	0.025142	0.858367	8.000000	0.444613	0.425334	8.000000	0.032081	0.561061	9.000000	0.121978	0.332614	7.000000	0.010543	0.775907	8.000000	0.018785	0.140245	10.000000	0.021029	0.538489	9.000000	0.013244	0.752546	7.000000	0.055773	1.374977	7.000000	0.010911	0.667690	8.000000	0.131364	0.444806	9.000000	0.022814
